입출금구분,계좌주,금융기관,계좌번호,거래일자,거래시간,거래종류,취급점,임금적요,입금액,출금적요,출금액,거래후잔액,상대은행,상대예금주,상대계좌번호,단말번호,IP주소,MAC주소,비고1,비고2
출금,남지연032,하나은행,152-332-3132,2024-03-16,11:02:01,이체,여의도지점,,0,생활비,680386,4575393,농협,남지연000,120-300-3100,ATM3885,203.0.113.38,EA:D7:83:7D:9E:9C,,
출금,유태경008,국민은행,128-308-3108,2024-03-01,05:54:31,이체,종로지점,,0,생활비,160544,10930418,농협,양준석070,190-370-3170,ATM3696,203.0.113.67,20:CF:0D:95:33:B2,,
출금,전성호068,카카오뱅크,188-368-3168,2024-01-19,10:03:21,이체,강남지점,,0,피해금,300000,6853292,국민은행,문재혁,114-214-3014,ATM2936,203.0.113.55,EA:4C:77:24:12:48,,
출금,변서연028,농협,148-328-3128,2024-01-16,18:05:18,이체,역삼지점,,0,생활비,38832,5299110,농협,차미래007,127-307-3107,ATM3578,203.0.113.158,9D:73:09:FB:8E:36,,
출금,남지연048,토스뱅크,168-348-3148,2024-09-06,14:16:19,이체,강남지점,,0,생활비,723136,611560,농협,유태경056,176-356-3156,ATM5127,203.0.113.52,F0:3E:39:5F:1C:06,,
출금,변서연044,신한은행,164-344-3144,2024-04-04,12:58:04,이체,역삼지점,,0,생활비,705335,4367890,하나은행,전성호004,124-304-3104,ATM1483,203.0.113.180,F1:73:2F:45:4F:1C,,
출금,이영희,신한은행,101-201-3001,2024-06-11,00:09:57,이체,여의도지점,,0,최종상납,10000000,2524414,국민은행,김철수,100-200-3000,ATM9182,203.0.113.222,A2:3A:D0:86:01:E6,,
출금,송우진065,신한은행,185-365-3165,2024-01-29,07:33:51,이체,종로지점,,0,생활비,429777,1690751,카카오뱅크,송우진033,153-333-3133,ATM6536,203.0.113.158,4C:79:8E:D8:C8:A3,,
출금,도하린074,하나은행,194-374-3174,2024-08-11,12:44:16,이체,역삼지점,,0,생활비,356535,641852,국민은행,남지연064,184-364-3164,ATM2536,203.0.113.231,C7:A8:B5:DC:44:70,,
출금,노시우073,우리은행,193-373-3173,2024-05-21,05:52:03,이체,역삼지점,,0,생활비,275145,14607945,국민은행,노시우057,177-357-3157,ATM7524,203.0.113.15,F6:AE:95:60:67:06,,
출금,변서연076,토스뱅크,196-376-3176,2024-03-11,17:11:36,이체,강남지점,,0,생활비,264148,2026437,농협,유태경056,176-356-3156,ATM9964,203.0.113.233,78:42:05:B8:37:2E,,
출금,설진우029,국민은행,149-329-3129,2024-05-14,19:09:03,이체,역삼지점,,0,생활비,746509,1229747,국민은행,남지연064,184-364-3164,ATM8780,203.0.113.163,B0:26:85:A4:05:16,,
출금,남지연000,농협,120-300-3100,2024-08-12,03:56:55,이체,역삼지점,,0,생활비,319176,673245,하나은행,남지연032,152-332-3132,ATM4302,203.0.113.194,D6:41:91:E4:9D:A8,,
출금,변서연060,하나은행,180-360-3160,2024-01-05,09:26:42,이체,강남지점,,0,피해금,500000,11164619,우리은행,서유진,109-209-3009,ATM9524,203.0.113.70,46:D6:35:3C:90:3A,,
출금,이영희,신한은행,101-201-3001,2024-01-14,22:27:23,이체,강남지점,,0,최종상납,10000000,11817568,국민은행,김철수,100-200-3000,ATM2736,203.0.113.170,25:F4:50:0F:4B:BB,,
출금,남지연016,신한은행,136-316-3116,2024-05-09,00:29:31,이체,여의도지점,,0,피해금,300000,9168436,하나은행,조현우,110-210-3010,ATM1094,203.0.113.156,FC:79:6F:F3:E8:D1,,
출금,황미경067,하나은행,187-367-3167,2024-09-29,20:22:54,이체,여의도지점,,0,피해금,300000,10292248,국민은행,한지우,107-207-3007,ATM5466,203.0.113.86,8A:88:32:82:C8:EC,,
출금,고은비021,농협,141-321-3121,2024-02-19,15:02:45,이체,강남지점,,0,생활비,298351,9095857,우리은행,송우진017,137-317-3117,ATM4656,203.0.113.219,30:7A:FD:FC:8D:6B,,
출금,양준석038,우리은행,158-338-3138,2024-03-02,04:57:25,이체,강남지점,,0,생활비,708379,8229455,농협,양준석070,190-370-3170,ATM5091,203.0.113.3,07:09:A5:06:A8:15,,
출금,정하늘,카카오뱅크,104-204-3004,2024-07-29,23:55:05,이체,강남지점,,0,상납,5000000,10723333,신한은행,이영희,101-201-3001,ATM6642,203.0.113.209,49:89:6B:CB:9D:03,,
출금,양준석054,카카오뱅크,174-354-3154,2024-04-02,17:25:32,이체,종로지점,,0,피해금,500000,11081554,신한은행,강민재,108-208-3008,ATM3591,203.0.113.137,E2:B4:A1:A6:BE:D3,,
출금,한지우,국민은행,107-207-3007,2024-04-02,00:45:03,이체,종로지점,,0,집금,2500000,6592102,카카오뱅크,정하늘,104-204-3004,ATM2617,203.0.113.82,48:D3:A5:84:C0:3D,,
출금,안채원062,토스뱅크,182-362-3162,2024-07-10,13:35:50,이체,역삼지점,,0,생활비,798539,3723104,하나은행,전성호004,124-304-3104,ATM6479,203.0.113.94,B7:CD:7A:BD:20:4E,,
출금,도하린010,우리은행,130-310-3110,2024-03-23,13:09:30,이체,역삼지점,,0,생활비,617778,10567579,하나은행,차미래039,159-339-3139,ATM6990,203.0.113.2,CC:10:1A:27:4C:DB,,
출금,설진우029,국민은행,149-329-3129,2024-06-10,04:11:36,이체,여의도지점,,0,생활비,479450,12410839,농협,변서연028,148-328-3128,ATM5457,203.0.113.133,83:47:2D:04:51:5E,,
출금,마준호043,국민은행,163-343-3143,2024-10-06,18:27:41,이체,역삼지점,,0,생활비,620836,5384546,카카오뱅크,마준호075,195-375-3175,ATM7506,203.0.113.153,4D:CC:7E:A0:DC:0C,,
출금,안채원078,국민은행,198-378-3178,2024-07-06,08:18:05,이체,강남지점,,0,생활비,704153,12760123,카카오뱅크,양준석054,174-354-3154,ATM5344,203.0.113.51,FA:EE:10:55:D4:EA,,
출금,마준호059,우리은행,179-359-3159,2024-01-23,12:25:44,이체,여의도지점,,0,생활비,373264,10833850,신한은행,송우진065,185-365-3165,ATM9081,203.0.113.110,04:AE:B5:0A:0D:12,,
출금,황미경035,농협,155-335-3135,2024-03-21,02:09:14,이체,종로지점,,0,생활비,469893,8693844,신한은행,안채원030,150-330-3130,ATM8456,203.0.113.114,BD:C4:25:29:F0:AA,,
출금,장도윤063,농협,183-363-3163,2024-03-06,07:37:03,이체,역삼지점,,0,생활비,485689,8350010,토스뱅크,고은비069,189-369-3169,ATM2924,203.0.113.83,BC:CD:05:5D:CD:9A,,
출금,류하준018,하나은행,138-318-3118,2024-03-28,02:17:18,이체,종로지점,,0,생활비,34773,1495038,카카오뱅크,설진우061,181-361-3161,ATM6843,203.0.113.86,D8:E5:8F:74:76:77,,
출금,차미래023,신한은행,143-323-3123,2024-07-21,13:59:23,이체,강남지점,,0,생활비,566767,8998948,카카오뱅크,양준석054,174-354-3154,ATM4513,203.0.113.108,2F:C8:53:3A:94:15,,
출금,정하늘,카카오뱅크,104-204-3004,2024-03-25,23:33:36,이체,종로지점,,0,생활비,416053,14101429,농협,장도윤063,183-363-3163,ATM2163,203.0.113.229,67:9E:08:6C:F0:6F,,
출금,설진우013,토스뱅크,133-313-3113,2024-07-01,12:28:44,이체,역삼지점,,0,생활비,612616,4384105,신한은행,차미래023,143-323-3123,ATM1856,203.0.113.94,BB:AF:53:A7:35:FF,,
출금,안채원062,토스뱅크,182-362-3162,2024-09-20,01:09:01,이체,종로지점,,0,생활비,87918,388693,농협,변서연028,148-328-3128,ATM5323,203.0.113.20,04:EB:34:23:44:8F,,
출금,양준석054,카카오뱅크,174-354-3154,2024-08-26,07:58:53,이체,역삼지점,,0,생활비,546112,13461220,농협,남지연000,120-300-3100,ATM2812,203.0.113.11,F1:67:2A:57:E1:75,,
출금,황미경067,하나은행,187-367-3167,2024-01-30,03:36:46,이체,강남지점,,0,피해금,500000,8164518,하나은행,조현우,110-210-3010,ATM5705,203.0.113.110,A2:84:B5:42:FE:FE,,
출금,차미래023,신한은행,143-323-3123,2024-01-07,05:18:59,이체,역삼지점,,0,생활비,26816,10825680,우리은행,노시우073,193-373-3173,ATM8982,203.0.113.138,AF:50:67:97:CC:28,,
출금,마준호043,국민은행,163-343-3143,2024-07-26,22:20:22,이체,여의도지점,,0,생활비,259288,11964518,카카오뱅크,고은비005,125-305-3105,ATM9236,203.0.113.183,23:16:15:9A:3E:A0,,
출금,류하준050,국민은행,170-350-3150,2024-03-14,09:43:56,이체,종로지점,,0,피해금,1000000,237069,신한은행,신소희,115-215-3015,ATM3316,203.0.113.32,15:02:C9:2B:9C:6B,,
출금,홍예린,농협,113-213-3013,2024-08-05,12:36:10,이체,종로지점,,0,집금,2500000,4320292,우리은행,박민수,102-202-3002,ATM2388,203.0.113.35,2B:97:E3:B4:75:15,,
출금,차미래071,국민은행,191-371-3171,2024-10-05,09:11:27,이체,여의도지점,,0,생활비,584332,14393937,우리은행,황미경003,123-303-3103,ATM3134,203.0.113.50,66:06:FA:CF:3A:BA,,
출금,변서연044,신한은행,164-344-3144,2024-09-19,04:10:11,이체,역삼지점,,0,피해금,2000000,10399611,하나은행,조현우,110-210-3010,ATM5140,203.0.113.50,3A:5C:1B:EC:25:94,,
출금,이영희,신한은행,101-201-3001,2024-04-08,13:35:45,이체,종로지점,,0,최종상납,5000000,14764882,국민은행,김철수,100-200-3000,ATM6690,203.0.113.230,BB:E5:3C:DF:22:F7,,
출금,도하린010,우리은행,130-310-3110,2024-03-16,21:10:46,이체,강남지점,,0,생활비,32232,1430245,카카오뱅크,황미경019,139-319-3119,ATM9013,203.0.113.93,98:BB:8B:22:CB:8D,,
출금,노시우009,신한은행,129-309-3109,2024-06-21,03:11:22,이체,역삼지점,,0,생활비,543389,11484846,토스뱅크,안채원062,182-362-3162,ATM8440,203.0.113.46,27:CF:95:47:4A:42,,
출금,노시우057,국민은행,177-357-3157,2024-07-11,07:33:38,이체,강남지점,,0,생활비,273368,1910256,신한은행,노시우009,129-309-3109,ATM3509,203.0.113.216,8E:92:96:F5:7C:D8,,
출금,장도윤047,카카오뱅크,167-347-3147,2024-08-28,01:32:31,이체,역삼지점,,0,생활비,88104,575317,하나은행,노시우025,145-325-3125,ATM1877,203.0.113.39,2E:08:4A:EF:68:C2,,
출금,송우진001,국민은행,121-301-3101,2024-03-22,15:15:40,이체,종로지점,,0,생활비,479684,12093357,우리은행,유태경024,144-324-3124,ATM7764,203.0.113.236,54:F2:1C:8A:EF:5A,,
출금,전성호052,우리은행,172-352-3152,2024-01-23,00:25:40,이체,여의도지점,,0,생활비,98432,7946174,토스뱅크,양준석006,126-306-3106,ATM5785,203.0.113.14,00:EC:1C:20:6E:43,,
출금,도하린042,농협,162-342-3142,2024-03-01,10:59:15,이체,강남지점,,0,생활비,193659,10088833,하나은행,류하준018,138-318-3118,ATM5079,203.0.113.164,CB:46:AE:57:CD:01,,
출금,류하준066,우리은행,186-366-3166,2024-01-25,23:41:25,이체,역삼지점,,0,생활비,762545,7728579,하나은행,전성호004,124-304-3104,ATM2020,203.0.113.58,BE:AC:B4:36:A2:3F,,
출금,변서연076,토스뱅크,196-376-3176,2024-03-06,21:33:39,이체,역삼지점,,0,생활비,360005,2869499,하나은행,마준호011,131-311-3111,ATM9361,203.0.113.28,CE:DF:AC:29:F9:FA,,
출금,황미경067,하나은행,187-367-3167,2024-03-03,15:24:04,이체,역삼지점,,0,생활비,311389,13949419,국민은행,류하준050,170-350-3150,ATM1476,203.0.113.40,61:D3:86:3B:DF:7A,,
출금,임수빈,카카오뱅크,111-211-3011,2024-01-03,23:06:59,이체,역삼지점,,0,집금,5000000,8508992,우리은행,박민수,102-202-3002,ATM8777,203.0.113.94,5E:E1:36:5C:B5:C2,,
출금,양준석006,토스뱅크,126-306-3106,2024-03-13,19:32:32,이체,여의도지점,,0,생활비,100608,2619483,토스뱅크,차미래055,175-355-3155,ATM9941,203.0.113.79,4F:CC:1F:45:4B:CD,,
출금,남지연000,농협,120-300-3100,2024-05-19,21:53:47,이체,여의도지점,,0,생활비,770191,5331812,국민은행,차미래071,191-371-3171,ATM4719,203.0.113.165,84:AA:0D:79:E1:B2,,
출금,장도윤031,우리은행,151-331-3131,2024-09-21,23:09:15,이체,역삼지점,,0,생활비,628723,767016,하나은행,고은비053,173-353-3153,ATM8187,203.0.113.43,99:D4:32:2B:AE:DD,,
출금,마준호043,국민은행,163-343-3143,2024-09-22,00:06:56,이체,강남지점,,0,생활비,212399,1200580,카카오뱅크,설진우061,181-361-3161,ATM4020,203.0.113.220,96:B5:EE:30:2F:BF,,
출금,전성호068,카카오뱅크,188-368-3168,2024-03-30,03:57:10,이체,여의도지점,,0,생활비,650844,4842773,신한은행,장도윤079,199-379-3179,ATM7846,203.0.113.42,32:6A:6D:9B:BA:B1,,
출금,안채원062,토스뱅크,182-362-3162,2024-06-04,07:59:32,이체,여의도지점,,0,생활비,70125,4927165,토스뱅크,마준호027,147-327-3127,ATM2645,203.0.113.102,8A:B4:14:C5:49:A5,,
출금,임수빈,카카오뱅크,111-211-3011,2024-08-28,11:28:14,이체,역삼지점,,0,집금,1000000,9909277,카카오뱅크,정하늘,104-204-3004,ATM6556,203.0.113.236,EF:43:96:C7:D5:B8,,
출금,최지훈,하나은행,103-203-3003,2024-03-27,01:06:22,이체,여의도지점,,0,상납,5000000,3063739,신한은행,이영희,101-201-3001,ATM1859,203.0.113.31,AD:DE:4C:CE:7D:11,,
출금,설진우077,농협,197-377-3177,2024-07-28,00:24:05,이체,강남지점,,0,생활비,712059,4474055,우리은행,장도윤031,151-331-3131,ATM8441,203.0.113.239,2F:3F:34:40:A1:C1,,
출금,장도윤031,우리은행,151-331-3131,2024-01-26,04:07:51,이체,강남지점,,0,생활비,671072,13501488,국민은행,설진우029,149-329-3129,ATM1334,203.0.113.202,16:57:FF:D9:9D:B6,,
출금,양준석022,국민은행,142-322-3122,2024-05-30,17:28:26,이체,강남지점,,0,생활비,577379,13218360,국민은행,설진우029,149-329-3129,ATM5976,203.0.113.78,82:72:72:E1:76:C1,,
출금,안채원046,하나은행,166-346-3146,2024-03-08,04:59:59,이체,종로지점,,0,생활비,680142,1807672,하나은행,고은비053,173-353-3153,ATM3398,203.0.113.223,DA:32:7D:AC:16:D4,,
출금,차미래007,농협,127-307-3107,2024-05-20,06:48:49,이체,역삼지점,,0,피해금,2000000,9718355,국민은행,한지우,107-207-3007,ATM3595,203.0.113.126,2D:42:DE:DB:CE:DB,,
출금,마준호043,국민은행,163-343-3143,2024-01-01,16:20:47,이체,종로지점,,0,생활비,45490,10119742,농협,송우진049,169-349-3149,ATM7397,203.0.113.225,20:E7:5C:37:B9:1C,,
출금,도하린010,우리은행,130-310-3110,2024-04-21,17:15:55,이체,강남지점,,0,생활비,346574,11350757,우리은행,설진우045,165-345-3145,ATM9144,203.0.113.117,AE:A3:47:2D:51:C5,,
출금,최지훈,하나은행,103-203-3003,2024-10-06,06:21:12,이체,종로지점,,0,상납,3000000,4244700,신한은행,이영희,101-201-3001,ATM5959,203.0.113.191,8C:61:46:85:04:99,,
출금,차미래071,국민은행,191-371-3171,2024-06-24,18:45:05,이체,역삼지점,,0,생활비,104032,4795746,카카오뱅크,송우진033,153-333-3133,ATM3351,203.0.113.107,A3:F0:A3:71:AE:23,,
출금,설진우045,우리은행,165-345-3145,2024-09-09,23:15:44,이체,역삼지점,,0,생활비,108979,562151,농협,설진우077,197-377-3177,ATM2133,203.0.113.252,1D:B1:B9:2A:C1:60,,
출금,설진우045,우리은행,165-345-3145,2024-09-11,15:46:00,이체,종로지점,,0,생활비,719868,2023193,토스뱅크,노시우041,161-341-3141,ATM7665,203.0.113.221,BB:1A:CA:ED:D3:8F,,
출금,박민수,우리은행,102-202-3002,2024-08-06,13:30:05,이체,여의도지점,,0,생활비,335714,4363626,국민은행,차미래071,191-371-3171,ATM5479,203.0.113.39,DD:40:95:99:FE:1E,,
출금,도하린058,신한은행,178-358-3158,2024-07-15,03:35:49,이체,종로지점,,0,생활비,445230,11313463,우리은행,황미경003,123-303-3103,ATM4764,203.0.113.105,11:FC:15:E0:45:00,,
출금,송우진001,국민은행,121-301-3101,2024-06-13,13:09:41,이체,역삼지점,,0,생활비,574117,7602545,하나은행,변서연060,180-360-3160,ATM2813,203.0.113.149,51:D2:0D:41:C4:21,,
출금,안채원062,토스뱅크,182-362-3162,2024-05-10,05:17:19,이체,역삼지점,,0,생활비,543681,7458151,카카오뱅크,송우진033,153-333-3133,ATM4356,203.0.113.104,C7:DB:1A:92:9E:CB,,
출금,도하린010,우리은행,130-310-3110,2024-06-14,18:21:06,이체,종로지점,,0,생활비,522169,14596530,토스뱅크,노시우041,161-341-3141,ATM1700,203.0.113.145,CB:E3:32:07:04:00,,
출금,남지연064,국민은행,184-364-3164,2024-07-31,04:49:04,이체,역삼지점,,0,생활비,748563,9224352,하나은행,고은비053,173-353-3153,ATM1188,203.0.113.208,A6:B7:25:83:8F:B7,,
출금,도하린010,우리은행,130-310-3110,2024-06-27,23:40:34,이체,강남지점,,0,생활비,44885,6552824,우리은행,양준석038,158-338-3138,ATM8843,203.0.113.5,24:82:8B:DD:B7:9E,,
출금,양준석054,카카오뱅크,174-354-3154,2024-05-07,03:26:06,이체,역삼지점,,0,생활비,715608,11183740,카카오뱅크,고은비005,125-305-3105,ATM5883,203.0.113.4,F9:41:2C:C5:89:B3,,
출금,전성호004,하나은행,124-304-3104,2024-06-16,18:30:41,이체,역삼지점,,0,생활비,782179,2944941,우리은행,도하린010,130-310-3110,ATM5600,203.0.113.38,40:8F:6E:9C:55:F5,,
출금,마준호059,우리은행,179-359-3159,2024-04-03,04:19:25,이체,여의도지점,,0,생활비,367644,8707780,카카오뱅크,양준석054,174-354-3154,ATM6424,203.0.113.241,3A:D3:5B:22:F4:BD,,
출금,차미래007,농협,127-307-3107,2024-09-19,03:51:29,이체,여의도지점,,0,생활비,248634,10524479,카카오뱅크,송우진033,153-333-3133,ATM9195,203.0.113.239,49:85:CE:52:91:EF,,
출금,전성호036,국민은행,156-336-3136,2024-02-20,16:06:48,이체,강남지점,,0,생활비,71503,2406269,토스뱅크,전성호020,140-320-3120,ATM4499,203.0.113.44,01:30:C0:B2:35:03,,
출금,설진우013,토스뱅크,133-313-3113,2024-08-24,00:55:31,이체,역삼지점,,0,생활비,632421,10529812,국민은행,안채원078,198-378-3178,ATM4385,203.0.113.174,28:78:41:9B:10:55,,
출금,송우진033,카카오뱅크,153-333-3133,2024-08-26,19:50:03,이체,여의도지점,,0,생활비,680380,14104968,토스뱅크,마준호027,147-327-3127,ATM9979,203.0.113.7,7B:AD:BD:B4:72:DA,,
출금,설진우013,토스뱅크,133-313-3113,2024-04-24,22:01:16,이체,강남지점,,0,생활비,313537,2697534,하나은행,변서연060,180-360-3160,ATM6737,203.0.113.97,1E:17:96:3D:66:32,,
출금,유태경024,우리은행,144-324-3124,2024-07-31,14:11:04,이체,역삼지점,,0,생활비,438601,9021269,카카오뱅크,고은비005,125-305-3105,ATM2749,203.0.113.82,C6:7C:E6:0E:5D:F7,,
출금,전성호036,국민은행,156-336-3136,2024-07-26,00:49:01,이체,여의도지점,,0,생활비,63260,6417425,농협,안채원014,134-314-3114,ATM2907,203.0.113.105,22:AF:63:28:E1:C1,,
출금,안채원030,신한은행,150-330-3130,2024-02-27,04:55:22,이체,역삼지점,,0,생활비,252886,7125014,하나은행,차미래039,159-339-3139,ATM2769,203.0.113.33,E1:CE:E7:CA:58:52,,
출금,송우진065,신한은행,185-365-3165,2024-10-01,23:19:43,이체,여의도지점,,0,생활비,457840,8186252,국민은행,마준호043,163-343-3143,ATM7709,203.0.113.164,FD:09:CC:8E:A5:70,,
출금,강민재,신한은행,108-208-3008,2024-03-09,10:44:25,이체,역삼지점,,0,집금,2500000,12017791,우리은행,박민수,102-202-3002,ATM7283,203.0.113.182,D8:83:25:30:1E:1A,,
출금,안채원030,신한은행,150-330-3130,2024-03-05,13:47:56,이체,여의도지점,,0,생활비,122108,437964,농협,유태경056,176-356-3156,ATM5707,203.0.113.230,29:AA:A3:F9:32:78,,
출금,배성호,토스뱅크,112-212-3012,2024-09-08,21:06:25,이체,여의도지점,,0,집금,1000000,8818819,우리은행,박민수,102-202-3002,ATM2392,203.0.113.31,49:CA:CD:34:56:21,,
출금,마준호011,하나은행,131-311-3111,2024-07-09,14:53:19,이체,역삼지점,,0,피해금,500000,8859723,국민은행,문재혁,114-214-3014,ATM5953,203.0.113.45,39:BF:13:67:2F:E3,,
출금,서유진,우리은행,109-209-3009,2024-07-14,03:06:19,이체,여의도지점,,0,생활비,575198,570893,국민은행,전성호036,156-336-3136,ATM4248,203.0.113.225,C0:26:2D:55:CC:0B,,
출금,남지연064,국민은행,184-364-3164,2024-03-24,08:18:41,이체,종로지점,,0,생활비,503626,3010876,국민은행,양준석022,142-322-3122,ATM1611,203.0.113.113,C4:27:B6:49:6B:2B,,
출금,장도윤063,농협,183-363-3163,2024-06-20,00:50:56,이체,강남지점,,0,생활비,351734,11561149,국민은행,남지연064,184-364-3164,ATM5789,203.0.113.72,BA:17:E3:47:CC:50,,
출금,마준호043,국민은행,163-343-3143,2024-03-06,16:44:01,이체,강남지점,,0,생활비,788991,13429105,카카오뱅크,고은비005,125-305-3105,ATM6072,203.0.113.171,27:EC:F7:10:FD:7B,,
