발신인,발신번호,착신인,착신번호,시작일자,시작시간,종료일자,종료시간,통화시간(분),업체명,발신위치,발신종료,비고1,비고2
류하준002,010-8002-1002,설진우077,010-8077-1077,2024-03-21,22:12:49,2024-03-21,22:14:14,1.43,KT,수원 영통,대전 유성,,
마준호043,010-8043-1043,유태경024,010-8024-1024,2024-02-21,16:35:28,2024-02-21,16:36:48,1.34,SKT,수원 영통,부산 해운대,,
전성호036,010-8036-1036,남지연064,010-8064-1064,2024-03-20,02:45:17,2024-03-20,02:48:42,3.42,LGU+,부산 해운대,대구 수성,,
유태경040,010-8040-1040,안채원014,010-8014-1014,2024-03-29,05:09:57,2024-03-29,05:19:19,9.37,KT,인천 부평,부산 해운대,,
고은비069,010-8069-1069,양준석070,010-8070-1070,2024-05-22,20:44:47,2024-05-22,20:46:08,1.36,KT,서울 강남,서울 영등포,,
고은비037,010-8037-1037,변서연060,010-8060-1060,2024-02-22,19:16:35,2024-02-22,19:32:58,16.4,KT,서울 영등포,서울 강남,,
류하준034,010-8034-1034,변서연044,010-8044-1044,2024-06-20,06:32:52,2024-06-20,06:40:28,7.61,KT,수원 영통,서울 강남,,
노시우009,010-8009-1009,송우진065,010-8065-1065,2024-09-15,09:07:26,2024-09-15,09:08:14,0.8,KT,수원 영통,대전 유성,,
변서연076,010-8076-1076,설진우077,010-8077-1077,2024-02-25,17:24:46,2024-02-25,17:41:37,16.85,KT,수원 영통,대구 수성,,
도하린058,010-8058-1058,황미경051,010-8051-1051,2024-05-17,23:49:57,2024-05-18,00:06:31,16.58,KT,부산 해운대,대전 유성,,
양준석022,010-8022-1022,남지연000,010-8000-1000,2024-07-12,23:51:33,2024-07-12,23:52:04,0.52,KT,서울 강남,부산 해운대,,
마준호011,010-8011-1011,양준석006,010-8006-1006,2024-08-23,01:32:11,2024-08-23,01:39:47,7.61,KT,서울 서초,서울 영등포,,
설진우013,010-8013-1013,남지연000,010-8000-1000,2024-01-26,00:17:59,2024-01-26,00:18:59,1.0,KT,대구 수성,서울 영등포,,
전성호020,010-8020-1020,송우진017,010-8017-1017,2024-03-16,05:11:35,2024-03-16,05:11:59,0.4,SKT,인천 부평,수원 영통,,
장도윤047,010-8047-1047,류하준034,010-8034-1034,2024-08-27,23:24:58,2024-08-27,23:37:41,12.73,LGU+,인천 부평,수원 영통,,
황미경003,010-8003-1003,송우진033,010-8033-1033,2024-10-04,08:04:39,2024-10-04,08:05:21,0.7,SKT,서울 영등포,서울 서초,,
남지연048,010-8048-1048,남지연016,010-8016-1016,2024-08-06,17:08:07,2024-08-06,17:16:33,8.45,LGU+,대전 유성,대전 유성,,
송우진001,010-8001-1001,마준호027,010-8027-1027,2024-06-27,00:04:31,2024-06-27,00:04:59,0.48,KT,대전 유성,인천 부평,,
남지연064,010-8064-1064,안채원014,010-8014-1014,2024-08-02,18:54:34,2024-08-02,19:06:30,11.94,LGU+,인천 부평,대전 유성,,
유태경008,010-8008-1008,권태영,010-1276-1016,2024-02-01,21:28:14,2024-02-01,21:29:14,1.0,SKT,서울 서초,부산 해운대,,
송우진001,010-8001-1001,설진우077,010-8077-1077,2024-02-24,04:49:07,2024-02-24,04:53:35,4.47,KT,대전 유성,대구 수성,,
정하늘,010-1144-1204,권태영,010-1276-1216,2024-07-24,16:02:02,2024-07-24,16:03:41,1.66,LGU+,대전 유성,수원 영통,,
황미경019,010-8019-1019,설진우013,010-8013-1013,2024-05-23,05:16:36,2024-05-23,05:19:20,2.74,LGU+,대구 수성,대전 유성,,
변서연012,010-8012-1012,양준석022,010-8022-1022,2024-01-15,16:16:33,2024-01-15,16:19:33,3.01,LGU+,수원 영통,대구 수성,,
마준호043,010-8043-1043,유태경040,010-8040-1040,2024-05-17,05:05:25,2024-05-17,05:18:45,13.34,SKT,대전 유성,서울 강남,,
도하린026,010-8026-1026,유태경056,010-8056-1056,2024-01-12,23:50:39,2024-01-12,23:51:42,1.05,LGU+,서울 영등포,서울 서초,,
차미래039,010-8039-1039,장도윤079,010-8079-1079,2024-08-14,18:43:49,2024-08-14,18:45:19,1.5,KT,인천 부평,대구 수성,,
마준호075,010-8075-1075,장도윤079,010-8079-1079,2024-01-26,02:05:51,2024-01-26,02:11:32,5.69,SKT,부산 해운대,인천 부평,,
안채원030,010-8030-1030,설진우029,010-8029-1029,2024-07-03,08:24:46,2024-07-03,08:25:55,1.16,SKT,대전 유성,수원 영통,,
도하린042,010-8042-1042,류하준066,010-8066-1066,2024-09-05,00:05:11,2024-09-05,00:06:22,1.19,LGU+,인천 부평,서울 영등포,,
고은비069,010-8069-1069,안채원046,010-8046-1046,2024-03-07,06:54:01,2024-03-07,06:59:25,5.41,SKT,서울 영등포,서울 강남,,
도하린058,010-8058-1058,안채원046,010-8046-1046,2024-05-12,08:38:47,2024-05-12,08:55:38,16.86,SKT,서울 서초,대구 수성,,
송우진065,010-8065-1065,마준호075,010-8075-1075,2024-02-19,07:19:31,2024-02-19,07:20:09,0.64,LGU+,대구 수성,인천 부평,,
권태영,010-1276-1216,안채원078,010-8078-1078,2024-07-22,10:01:40,2024-07-22,10:07:19,5.65,KT,수원 영통,부산 해운대,,
이영희,010-1111-1201,오세진,010-1155-1105,2024-06-04,22:25:17,2024-06-04,22:26:08,0.85,KT,수원 영통,서울 서초,,
문재혁,010-1254-1114,오세진,010-1155-1105,2024-06-03,06:24:54,2024-06-03,06:25:43,0.83,SKT,대구 수성,대전 유성,,
배성호,010-1232-1012,윤다은,010-1166-1006,2024-01-08,11:50:50,2024-01-08,11:51:20,0.51,KT,서울 강남,서울 영등포,,
노시우025,010-8025-1025,양준석038,010-8038-1038,2024-10-02,19:14:15,2024-10-02,19:19:37,5.38,KT,대전 유성,서울 서초,,
권태영,010-1276-1216,오세진,010-1155-1205,2024-07-14,19:43:15,2024-07-14,19:44:06,0.85,LGU+,서울 영등포,부산 해운대,,
차미래023,010-8023-1023,황미경067,010-8067-1067,2024-07-20,06:08:22,2024-07-20,06:23:25,15.05,LGU+,인천 부평,서울 영등포,,
황미경051,010-8051-1051,송우진017,010-8017-1017,2024-02-10,06:44:22,2024-02-10,06:54:01,9.66,LGU+,대구 수성,부산 해운대,,
고은비037,010-8037-1037,송우진017,010-8017-1017,2024-06-01,15:42:04,2024-06-01,15:43:03,0.99,LGU+,서울 영등포,서울 강남,,
배성호,010-1232-1012,전성호068,010-8068-1068,2024-02-13,03:49:15,2024-02-13,04:01:25,12.18,KT,서울 영등포,서울 강남,,
고은비021,010-8021-1021,장도윤047,010-8047-1047,2024-09-20,05:19:08,2024-09-20,05:22:14,3.1,LGU+,부산 해운대,대전 유성,,
황미경003,010-8003-1003,유태경024,010-8024-1024,2024-02-17,00:27:00,2024-02-17,00:28:01,1.02,LGU+,서울 영등포,서울 강남,,
이영희,010-1111-1201,김철수,010-1100-1100,2024-06-04,17:10:56,2024-06-04,17:21:57,11.02,SKT,서울 영등포,대구 수성,,
전성호020,010-8020-1020,장도윤079,010-8079-1079,2024-02-03,10:59:56,2024-02-03,11:01:54,1.97,KT,대구 수성,서울 영등포,,
양준석006,010-8006-1006,노시우009,010-8009-1009,2024-05-20,17:52:57,2024-05-20,18:03:14,10.29,KT,서울 강남,인천 부평,,
도하린010,010-8010-1010,마준호059,010-8059-1059,2024-03-25,21:06:05,2024-03-25,21:07:03,0.98,SKT,대구 수성,서울 서초,,
최지훈,010-1133-1003,차미래071,010-8071-1071,2024-02-07,04:32:55,2024-02-07,04:33:48,0.89,KT,대구 수성,대전 유성,,
남지연000,010-8000-1000,양준석070,010-8070-1070,2024-08-22,09:43:43,2024-08-22,09:53:11,9.47,LGU+,대전 유성,인천 부평,,
황미경003,010-8003-1003,유태경056,010-8056-1056,2024-07-04,01:15:24,2024-07-04,01:16:38,1.24,KT,대전 유성,서울 영등포,,
조현우,010-1210-1010,노시우009,010-8009-1009,2024-02-12,08:09:24,2024-02-12,08:22:30,13.1,LGU+,서울 영등포,대구 수성,,
홍예린,010-1243-1213,유태경008,010-8008-1008,2024-08-26,09:49:54,2024-08-26,09:56:10,6.28,SKT,수원 영통,서울 강남,,
도하린026,010-8026-1026,마준호059,010-8059-1059,2024-01-27,07:09:57,2024-01-27,07:10:58,1.03,SKT,인천 부평,대전 유성,,
송우진017,010-8017-1017,마준호011,010-8011-1011,2024-08-31,11:27:46,2024-08-31,11:41:02,13.27,LGU+,서울 영등포,대구 수성,,
송우진017,010-8017-1017,도하린058,010-8058-1058,2024-07-23,09:35:38,2024-07-23,09:37:00,1.37,SKT,서울 영등포,인천 부평,,
문재혁,010-1254-1214,도하린026,010-8026-1026,2024-08-12,09:53:44,2024-08-12,09:55:54,2.18,KT,수원 영통,서울 영등포,,
서유진,010-1199-1209,도하린042,010-8042-1042,2024-09-18,10:07:29,2024-09-18,10:16:45,9.27,KT,서울 서초,서울 영등포,,
마준호075,010-8075-1075,양준석070,010-8070-1070,2024-03-04,04:30:54,2024-03-04,04:36:37,5.73,LGU+,부산 해운대,서울 영등포,,
마준호059,010-8059-1059,장도윤031,010-8031-1031,2024-02-19,12:08:20,2024-02-19,12:22:18,13.97,SKT,대구 수성,대전 유성,,
최지훈,010-1133-1003,문재혁,010-1254-1114,2024-04-07,09:22:55,2024-04-07,09:37:11,14.27,LGU+,대전 유성,인천 부평,,
송우진017,010-8017-1017,황미경035,010-8035-1035,2024-06-04,12:04:58,2024-06-04,12:20:14,15.27,KT,대구 수성,수원 영통,,
남지연000,010-8000-1000,유태경040,010-8040-1040,2024-02-13,04:53:06,2024-02-13,05:04:12,11.11,LGU+,서울 서초,서울 영등포,,
마준호075,010-8075-1075,유태경040,010-8040-1040,2024-07-24,07:27:15,2024-07-24,07:36:07,8.88,LGU+,서울 영등포,대구 수성,,
안채원078,010-8078-1078,마준호075,010-8075-1075,2024-03-05,21:45:46,2024-03-05,21:53:53,8.12,SKT,서울 서초,서울 영등포,,
고은비021,010-8021-1021,변서연076,010-8076-1076,2024-04-05,02:57:23,2024-04-05,02:58:35,1.21,KT,부산 해운대,서울 강남,,
노시우073,010-8073-1073,안채원030,010-8030-1030,2024-02-08,00:46:00,2024-02-08,00:59:31,13.52,KT,서울 서초,서울 영등포,,
류하준002,010-8002-1002,도하린058,010-8058-1058,2024-04-12,17:05:28,2024-04-12,17:05:59,0.52,LGU+,인천 부평,인천 부평,,
설진우045,010-8045-1045,송우진017,010-8017-1017,2024-02-28,13:04:28,2024-02-28,13:05:31,1.05,SKT,서울 영등포,서울 영등포,,
유태경056,010-8056-1056,송우진033,010-8033-1033,2024-06-30,18:23:22,2024-06-30,18:24:34,1.2,LGU+,수원 영통,서울 영등포,,
오세진,010-1155-1205,차미래023,010-8023-1023,2024-09-15,04:00:54,2024-09-15,04:11:43,10.83,SKT,대전 유성,수원 영통,,
김철수,010-1100-1000,이영희,010-1111-1001,2024-02-19,11:54:22,2024-02-19,12:05:37,11.26,SKT,수원 영통,서울 서초,,
임수빈,010-1221-1211,송우진049,010-8049-1049,2024-09-21,23:38:36,2024-09-21,23:40:10,1.57,SKT,서울 영등포,수원 영통,,
도하린010,010-8010-1010,노시우041,010-8041-1041,2024-08-18,13:16:49,2024-08-18,13:17:58,1.15,SKT,대전 유성,대구 수성,,
한지우,010-1177-1207,안채원062,010-8062-1062,2024-08-08,02:43:48,2024-08-08,03:00:04,16.28,KT,서울 강남,서울 서초,,
변서연076,010-8076-1076,송우진049,010-8049-1049,2024-06-28,16:13:18,2024-06-28,16:29:22,16.07,KT,대전 유성,대구 수성,,
마준호059,010-8059-1059,변서연060,010-8060-1060,2024-01-16,01:06:31,2024-01-16,01:11:39,5.14,KT,서울 강남,서울 강남,,
송우진017,010-8017-1017,마준호075,010-8075-1075,2024-01-19,15:32:14,2024-01-19,15:33:17,1.05,KT,수원 영통,인천 부평,,
전성호004,010-8004-1004,노시우041,010-8041-1041,2024-07-23,03:59:43,2024-07-23,04:13:26,13.72,SKT,수원 영통,대구 수성,,
설진우045,010-8045-1045,노시우073,010-8073-1073,2024-03-26,12:22:11,2024-03-26,12:23:32,1.35,KT,서울 영등포,대구 수성,,
차미래055,010-8055-1055,마준호011,010-8011-1011,2024-03-11,10:59:22,2024-03-11,11:11:20,11.97,KT,서울 영등포,서울 강남,,
양준석038,010-8038-1038,류하준050,010-8050-1050,2024-01-09,07:57:28,2024-01-09,07:57:59,0.53,KT,수원 영통,수원 영통,,
강민재,010-1188-1208,마준호011,010-8011-1011,2024-07-25,16:47:17,2024-07-25,17:00:05,12.81,KT,수원 영통,수원 영통,,
서유진,010-1199-1209,송우진017,010-8017-1017,2024-10-06,15:11:58,2024-10-06,15:28:05,16.12,LGU+,서울 강남,서울 강남,,
강민재,010-1188-1208,윤다은,010-1166-1206,2024-09-03,07:54:06,2024-09-03,07:54:45,0.66,LGU+,대전 유성,서울 서초,,
정하늘,010-1144-1204,양준석038,010-8038-1038,2024-09-23,10:12:53,2024-09-23,10:13:48,0.93,LGU+,서울 강남,서울 강남,,
박민수,010-1122-1202,이영희,010-1111-1201,2024-07-08,09:10:28,2024-07-08,09:11:44,1.28,LGU+,인천 부평,서울 강남,,
마준호011,010-8011-1011,남지연000,010-8000-1000,2024-04-29,06:03:45,2024-04-29,06:06:06,2.35,KT,부산 해운대,수원 영통,,
고은비053,010-8053-1053,설진우013,010-8013-1013,2024-03-21,06:04:09,2024-03-21,06:04:53,0.74,KT,부산 해운대,서울 영등포,,
송우진017,010-8017-1017,마준호043,010-8043-1043,2024-06-08,11:11:45,2024-06-08,11:12:30,0.76,KT,수원 영통,서울 서초,,
권태영,010-1276-1116,유태경008,010-8008-1008,2024-06-07,22:27:46,2024-06-07,22:44:58,17.21,SKT,서울 강남,부산 해운대,,
홍예린,010-1243-1213,황미경035,010-8035-1035,2024-07-20,11:07:59,2024-07-20,11:18:34,10.59,LGU+,서울 영등포,서울 강남,,
강민재,010-1188-1208,양준석022,010-8022-1022,2024-10-02,12:33:08,2024-10-02,12:46:30,13.37,SKT,서울 강남,서울 강남,,
도하린058,010-8058-1058,유태경072,010-8072-1072,2024-06-26,09:07:00,2024-06-26,09:16:28,9.48,LGU+,서울 영등포,수원 영통,,
정하늘,010-1144-1104,문재혁,010-1254-1114,2024-05-15,23:23:48,2024-05-15,23:31:39,7.86,SKT,대구 수성,서울 강남,,
장도윤079,010-8079-1079,장도윤015,010-8015-1015,2024-09-19,18:04:59,2024-09-19,18:20:08,15.15,KT,수원 영통,서울 영등포,,
박민수,010-1122-1202,이영희,010-1111-1201,2024-08-02,21:37:36,2024-08-02,21:38:28,0.88,KT,부산 해운대,대전 유성,,
마준호027,010-8027-1027,황미경003,010-8003-1003,2024-04-22,02:46:44,2024-04-22,03:03:42,16.98,KT,인천 부평,수원 영통,,
유태경024,010-8024-1024,고은비005,010-8005-1005,2024-08-10,02:21:24,2024-08-10,02:22:27,1.05,KT,서울 영등포,인천 부평,,
차미래007,010-8007-1007,류하준050,010-8050-1050,2024-01-25,15:09:54,2024-01-25,15:10:16,0.37,LGU+,대전 유성,인천 부평,,
장도윤079,010-8079-1079,전성호004,010-8004-1004,2024-08-08,11:06:22,2024-08-08,11:22:11,15.83,SKT,서울 영등포,대전 유성,,
전성호068,010-8068-1068,설진우045,010-8045-1045,2024-07-19,19:22:34,2024-07-19,19:31:44,9.18,SKT,부산 해운대,서울 서초,,
서유진,010-1199-1109,유태경072,010-8072-1072,2024-05-03,18:53:54,2024-05-03,19:01:31,7.62,LGU+,대전 유성,대구 수성,,
장도윤079,010-8079-1079,도하린042,010-8042-1042,2024-07-05,12:10:13,2024-07-05,12:20:49,10.6,LGU+,서울 강남,서울 강남,,
이영희,010-1111-1001,김철수,010-1100-1000,2024-01-24,21:14:49,2024-01-24,21:20:44,5.92,SKT,부산 해운대,서울 서초,,
안채원046,010-8046-1046,송우진049,010-8049-1049,2024-09-19,06:49:25,2024-09-19,06:53:37,4.2,KT,대구 수성,서울 영등포,,
류하준018,010-8018-1018,전성호052,010-8052-1052,2024-07-12,19:46:33,2024-07-12,19:46:58,0.42,SKT,서울 강남,대전 유성,,
고은비037,010-8037-1037,유태경056,010-8056-1056,2024-05-05,14:00:50,2024-05-05,14:14:24,13.58,LGU+,인천 부평,대전 유성,,
전성호068,010-8068-1068,남지연000,010-8000-1000,2024-05-24,08:35:23,2024-05-24,08:45:03,9.68,SKT,부산 해운대,인천 부평,,
남지연032,010-8032-1032,유태경040,010-8040-1040,2024-05-23,23:26:50,2024-05-23,23:29:44,2.9,KT,서울 서초,서울 영등포,,
류하준002,010-8002-1002,송우진033,010-8033-1033,2024-09-28,11:32:56,2024-09-28,11:33:13,0.29,KT,대전 유성,서울 영등포,,
노시우009,010-8009-1009,황미경003,010-8003-1003,2024-06-11,12:20:39,2024-06-11,12:26:11,5.54,LGU+,서울 영등포,서울 강남,,
차미래007,010-8007-1007,장도윤063,010-8063-1063,2024-07-26,14:13:29,2024-07-26,14:25:02,11.56,LGU+,수원 영통,서울 서초,,
변서연076,010-8076-1076,설진우045,010-8045-1045,2024-07-09,16:49:21,2024-07-09,16:58:54,9.56,KT,대구 수성,부산 해운대,,
변서연060,010-8060-1060,고은비021,010-8021-1021,2024-01-03,03:17:34,2024-01-03,03:28:59,11.43,KT,서울 강남,서울 영등포,,
차미래071,010-8071-1071,설진우045,010-8045-1045,2024-05-02,21:10:55,2024-05-02,21:11:49,0.9,KT,서울 서초,인천 부평,,
차미래055,010-8055-1055,마준호043,010-8043-1043,2024-08-22,21:05:21,2024-08-22,21:06:16,0.92,SKT,서울 강남,서울 강남,,
고은비021,010-8021-1021,류하준034,010-8034-1034,2024-09-25,23:14:51,2024-09-25,23:16:06,1.25,KT,부산 해운대,서울 영등포,,
마준호011,010-8011-1011,남지연016,010-8016-1016,2024-06-09,11:45:59,2024-06-09,11:49:53,3.91,KT,대구 수성,서울 서초,,
유태경008,010-8008-1008,조현우,010-1210-1010,2024-02-02,09:24:47,2024-02-02,09:27:02,2.25,LGU+,대전 유성,부산 해운대,,
송우진033,010-8033-1033,장도윤079,010-8079-1079,2024-07-10,00:28:46,2024-07-10,00:29:46,1.01,LGU+,대구 수성,인천 부평,,
노시우041,010-8041-1041,설진우029,010-8029-1029,2024-05-31,19:26:32,2024-05-31,19:27:33,1.03,SKT,대구 수성,인천 부평,,
유태경024,010-8024-1024,전성호020,010-8020-1020,2024-02-12,11:38:51,2024-02-12,11:48:15,9.41,LGU+,대구 수성,서울 영등포,,
차미래039,010-8039-1039,전성호052,010-8052-1052,2024-01-11,07:56:26,2024-01-11,07:57:36,1.18,SKT,대전 유성,대구 수성,,
노시우057,010-8057-1057,양준석054,010-8054-1054,2024-05-19,10:39:06,2024-05-19,10:50:25,11.32,KT,부산 해운대,대전 유성,,
도하린058,010-8058-1058,안채원014,010-8014-1014,2024-04-27,18:20:50,2024-04-27,18:25:25,4.59,SKT,대구 수성,서울 강남,,
류하준034,010-8034-1034,안채원078,010-8078-1078,2024-03-01,19:27:46,2024-03-01,19:30:58,3.2,KT,서울 영등포,서울 서초,,
최지훈,010-1133-1103,이영희,010-1111-1201,2024-06-09,13:38:32,2024-06-09,13:38:53,0.35,LGU+,부산 해운대,인천 부평,,
차미래039,010-8039-1039,남지연032,010-8032-1032,2024-01-21,12:18:40,2024-01-21,12:19:22,0.71,KT,대전 유성,인천 부평,,
차미래023,010-8023-1023,안채원030,010-8030-1030,2024-05-17,00:42:57,2024-05-17,00:58:42,15.75,KT,대구 수성,대전 유성,,
고은비005,010-8005-1005,설진우029,010-8029-1029,2024-06-02,04:47:44,2024-06-02,04:48:26,0.71,KT,서울 강남,서울 강남,,
황미경035,010-8035-1035,노시우073,010-8073-1073,2024-03-08,03:18:25,2024-03-08,03:19:38,1.22,LGU+,인천 부평,수원 영통,,
설진우013,010-8013-1013,도하린010,010-8010-1010,2024-02-21,02:23:58,2024-02-21,02:25:25,1.46,LGU+,인천 부평,대구 수성,,
유태경040,010-8040-1040,변서연060,010-8060-1060,2024-06-23,18:50:21,2024-06-23,19:03:13,12.87,SKT,대전 유성,부산 해운대,,
강민재,010-1188-1008,장도윤047,010-8047-1047,2024-03-25,01:25:40,2024-03-25,01:31:51,6.19,LGU+,부산 해운대,대구 수성,,
홍예린,010-1243-1213,남지연048,010-8048-1048,2024-07-12,17:30:03,2024-07-12,17:41:52,11.82,LGU+,서울 영등포,서울 서초,,
노시우073,010-8073-1073,차미래039,010-8039-1039,2024-01-28,21:44:11,2024-01-28,21:48:02,3.86,SKT,대구 수성,대전 유성,,
전성호052,010-8052-1052,양준석038,010-8038-1038,2024-07-17,02:00:30,2024-07-17,02:17:16,16.77,SKT,부산 해운대,대전 유성,,
류하준002,010-8002-1002,전성호036,010-8036-1036,2024-01-03,14:18:08,2024-01-03,14:19:25,1.29,KT,서울 강남,서울 강남,,
김철수,010-1100-1000,이영희,010-1111-1101,2024-03-22,21:27:38,2024-03-22,21:29:42,2.08,KT,수원 영통,인천 부평,,
권태영,010-1276-1116,장도윤063,010-8063-1063,2024-04-10,23:57:34,2024-04-11,00:11:29,13.93,SKT,서울 영등포,서울 강남,,
류하준050,010-8050-1050,설진우061,010-8061-1061,2024-08-02,13:46:20,2024-08-02,13:47:20,1.0,KT,서울 서초,대구 수성,,
홍예린,010-1243-1213,유태경056,010-8056-1056,2024-08-02,05:56:26,2024-08-02,06:05:48,9.38,KT,대전 유성,대구 수성,,
남지연016,010-8016-1016,도하린058,010-8058-1058,2024-04-03,12:28:00,2024-04-03,12:37:39,9.66,KT,대구 수성,대전 유성,,
안채원030,010-8030-1030,변서연028,010-8028-1028,2024-04-13,01:51:44,2024-04-13,01:52:14,0.51,SKT,대전 유성,수원 영통,,
변서연012,010-8012-1012,전성호068,010-8068-1068,2024-02-18,01:39:29,2024-02-18,01:50:35,11.11,SKT,대전 유성,부산 해운대,,
황미경051,010-8051-1051,전성호036,010-8036-1036,2024-10-01,13:16:30,2024-10-01,13:26:57,10.45,LGU+,대구 수성,서울 영등포,,
양준석054,010-8054-1054,변서연012,010-8012-1012,2024-03-15,06:51:33,2024-03-15,06:57:52,6.33,KT,서울 서초,인천 부평,,
류하준050,010-8050-1050,설진우061,010-8061-1061,2024-09-08,04:31:54,2024-09-08,04:44:38,12.74,SKT,대구 수성,수원 영통,,
